frame_path,label
video_frames/Screen_Recording_2026_06_19_140239_frame_010080.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010140.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010200.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010260.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010320.jpg,1
video_frames/Screen_Recording_2026_06_19_140239_frame_010380.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010440.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010500.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010560.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010620.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010680.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010740.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010800.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010860.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010920.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_010980.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011040.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011100.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011160.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011220.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011280.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011340.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011400.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011460.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011520.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011580.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011640.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011700.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011760.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011820.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011880.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_011940.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012000.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012060.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012120.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012180.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012240.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012300.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012360.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012420.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012480.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012540.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012600.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012660.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012720.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012780.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012840.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012900.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_012960.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013020.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013080.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013140.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013200.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013260.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013320.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013380.jpg,1
video_frames/Screen_Recording_2026_06_19_140239_frame_013440.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013500.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013560.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013620.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013680.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013740.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013800.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013860.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013920.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_013980.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014040.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014100.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014160.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014220.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014280.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014340.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014400.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014460.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014520.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014580.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014640.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014700.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014760.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014820.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014880.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_014940.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015000.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015060.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015120.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015180.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015240.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015300.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015360.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015420.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015480.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015540.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015600.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015660.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015720.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015780.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015840.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015900.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_015960.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016020.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016080.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016140.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016200.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016260.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016320.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016380.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016440.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016500.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016560.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016620.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016680.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016740.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016800.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016860.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016920.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_016980.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017040.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017100.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017160.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017220.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017280.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017340.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017400.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017460.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017520.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017580.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017640.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017700.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017760.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017820.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017880.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_017940.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018000.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018060.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018120.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018180.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018240.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018300.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018360.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018420.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018480.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018540.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018600.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018660.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018720.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018780.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018840.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018900.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_018960.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019020.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019080.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019140.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019200.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019260.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019320.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019380.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019440.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019500.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019560.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019620.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019680.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019740.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019800.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019860.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019920.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_019980.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020040.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020100.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020160.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020220.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020280.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020340.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020400.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020460.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020520.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020580.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020640.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020700.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020760.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020820.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020880.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_020940.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021000.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021060.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021120.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021180.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021240.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021300.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021360.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021420.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021480.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021540.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021600.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021660.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021720.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021780.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021840.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021900.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_021960.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022020.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022080.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022140.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022200.jpg,1
video_frames/Screen_Recording_2026_06_19_140239_frame_022260.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022320.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022380.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022440.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022500.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022560.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022620.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022680.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022740.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022800.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022860.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022920.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_022980.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023040.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023100.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023160.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023220.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023280.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023340.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023400.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023460.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023520.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023580.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023640.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023700.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023760.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023820.jpg,0
video_frames/Screen_Recording_2026_06_19_140239_frame_023880.jpg,0
